DateTime,New Addresses,Active Addresses,Zero Balance Addresses,Price
2020-03-02T00:00:00.000Z,425858.71,795040.14,434086,8849.42
2020-03-09T00:00:00.000Z,389699.86,790403.43,422388.43,6561.87
2020-03-16T00:00:00.000Z,353861.14,691260.43,344080.86,5687.18
2020-03-23T00:00:00.000Z,352605,715017,371315.29,6441.13
2020-03-30T00:00:00.000Z,377796.14,756746,400275.57,6645.2
2020-04-06T00:00:00.000Z,382960,752830.29,400257.86,7112.51
2020-04-13T00:00:00.000Z,420295,843661.29,467325.71,6955.44
2020-04-20T00:00:00.000Z,435903.57,835600.71,430244.43,7276.17
2020-04-27T00:00:00.000Z,462627.29,937581.57,491031.29,8490.68
2020-05-04T00:00:00.000Z,471750.86,949944.29,500647.71,9274.32
2020-05-11T00:00:00.000Z,446512.43,896426,468859.71,9239.1
2020-05-18T00:00:00.000Z,415575.14,877278.86,467552.86,9353.31
2020-05-25T00:00:00.000Z,424225.57,868168.86,472491.71,9231.05
2020-06-01T00:00:00.000Z,445728.14,869264,466379.57,9694.27
2020-06-08T00:00:00.000Z,455196.71,906731.71,491941,9577.49
2020-06-15T00:00:00.000Z,449551.14,874948.14,463332.43,9347.11
2020-06-22T00:00:00.000Z,451977,879451.86,467246.29,9292.1
2020-06-29T00:00:00.000Z,468746.14,928415.14,506854.86,9118.68
2020-07-06T00:00:00.000Z,486849.14,956759.71,520241.86,9270.99
2020-07-13T00:00:00.000Z,480402.43,929487.43,473388.86,9182.38
2020-07-20T00:00:00.000Z,494247.43,994124.86,520041.57,9510.08
2020-07-27T00:00:00.000Z,502288.71,1014161.14,522161.57,11127.91
2020-08-03T00:00:00.000Z,493984.14,1015316.29,538831,11512.79
2020-08-10T00:00:00.000Z,507393.29,1010468.86,534377.29,11679.56
2020-08-17T00:00:00.000Z,490428.86,984344.57,508206.71,11811.59
2020-08-24T00:00:00.000Z,482004,973738.43,503024.43,11492.92
2020-08-31T00:00:00.000Z,488014,1006214.14,510834.71,10936.76
2020-09-07T00:00:00.000Z,481334.86,978550.43,520208.43,10275.65
2020-09-14T00:00:00.000Z,499279,987282.29,516624.71,10853.31
2020-09-21T00:00:00.000Z,479774.14,972743.71,504476.57,10585.88
2020-09-28T00:00:00.000Z,487789.71,983529.14,506565.86,10671.64
2020-10-05T00:00:00.000Z,488119.43,969107.71,498699.71,10907.52
2020-10-12T00:00:00.000Z,480819.43,940946.43,486444.71,11419.51
2020-10-19T00:00:00.000Z,492927.86,995820.71,503528.29,12577.56
2020-10-26T00:00:00.000Z,439082.43,864637.86,399722.71,13437.01
2020-11-02T00:00:00.000Z,478072,1021057,530040.43,14559.16
2020-11-09T00:00:00.000Z,490800.57,1017110.14,534856.29,15770.33
2020-11-16T00:00:00.000Z,523225.14,1075929,563417.86,17766.92
2020-11-23T00:00:00.000Z,511224.29,1052932.14,540879,18008.4
2020-11-30T00:00:00.000Z,512548,1048087.29,535196.29,19034.35
2020-12-07T00:00:00.000Z,504465.43,1020791.43,524181.43,18546.49
2020-12-14T00:00:00.000Z,528941.71,1093581.71,541563,21611.11
2020-12-21T00:00:00.000Z,488918.14,1056371,542548.86,24224.25
2020-12-28T00:00:00.000Z,540794.14,1154079.57,595244.57,29136.61
2021-01-04T00:00:00.000Z,618044,1241767.14,607575,36369.55
2021-01-11T00:00:00.000Z,548935.43,1158273.14,583419.14,35923.17
2021-01-18T00:00:00.000Z,518744.71,1088968.57,541984.43,33803.78
2021-01-25T00:00:00.000Z,545984.14,1130249.14,563135.14,32943.28
2021-02-01T00:00:00.000Z,562536.86,1173206.43,572767.57,36851.1
2021-02-08T00:00:00.000Z,566464.43,1169647.71,546966.71,46292.85
2021-02-15T00:00:00.000Z,546676.14,1131601.29,522566.29,52158.52
2021-02-22T00:00:00.000Z,537752.43,1141396.43,540775.43,48417.1
2021-03-01T00:00:00.000Z,519777,1115908.57,533773.29,48908.08
2021-03-08T00:00:00.000Z,526246.29,1144133.86,537609.14,55939.13
2021-03-15T00:00:00.000Z,534975.71,1156683.14,539066,57401.9
2021-03-22T00:00:00.000Z,523202.14,1157057.71,562707.29,54412.72
2021-03-29T00:00:00.000Z,523921.71,1122013.14,523946,58155.27
2021-04-05T00:00:00.000Z,527947,1175346.71,568611.14,58314.76
2021-04-12T00:00:00.000Z,520261.86,1095377.29,480460.29,61088.15
2021-04-19T00:00:00.000Z,473940.71,1050273.43,484998.57,52577.46
2021-04-26T00:00:00.000Z,450634.43,1083668.71,535354.57,55050.31
2021-05-03T00:00:00.000Z,501862.43,1234311.14,624476.86,56899.07
2021-05-10T00:00:00.000Z,488663,1149004.43,559446.57,51596.39
2021-05-17T00:00:00.000Z,405936.71,947674.14,420367,39095.7
2021-05-24T00:00:00.000Z,378992.14,943037.43,454548,37254.63
2021-05-31T00:00:00.000Z,390622,920154.71,449097.57,36826.35
2021-06-07T00:00:00.000Z,391941,913661,433192.86,35667.85
2021-06-14T00:00:00.000Z,381019.29,850430.71,398987,37880.95
2021-06-21T00:00:00.000Z,339266.43,773782.43,350653.43,32852.72
2021-06-28T00:00:00.000Z,356720.71,841582.29,385075.14,34523.22
2021-07-05T00:00:00.000Z,353077.43,810714.57,403175.43,33827.18
2021-07-12T00:00:00.000Z,342441.14,768936.86,379604,32280.38
2021-07-19T00:00:00.000Z,350235.57,784481.57,384629.86,32308.82
2021-07-26T00:00:00.000Z,382343.29,843357.14,412483.29,39825.49
2021-08-02T00:00:00.000Z,374640.57,833767.57,410868.14,40850.32
2021-08-09T00:00:00.000Z,382633.57,854230.14,413572.57,45865.19
2021-08-16T00:00:00.000Z,390489.14,889643.14,428067.14,47027.07
2021-08-23T00:00:00.000Z,393959.57,851003,416793.71,48567.28
2021-08-30T00:00:00.000Z,413621.86,918080.14,456180,49013.58
2021-09-06T00:00:00.000Z,404729.43,893749.43,446498,47035.36
2021-09-13T00:00:00.000Z,404834.43,916984.57,464795.57,47083.04
2021-09-20T00:00:00.000Z,399027.57,875669.14,436068.57,42956.96
2021-09-27T00:00:00.000Z,417558.43,931874.29,472824.71,44503.99
2021-10-04T00:00:00.000Z,436546.43,993799.57,505275.57,52988.37
2021-10-11T00:00:00.000Z,442837.43,973478.86,491018,58175.49
2021-10-18T00:00:00.000Z,450637.14,966755.14,482256.71,62422.23
2021-10-25T00:00:00.000Z,461166.86,989417.57,504801.71,61167.98
2021-11-01T00:00:00.000Z,454238,989279.86,492487.29,61807.9
2021-11-08T00:00:00.000Z,456603.43,987012.29,479646.86,65218.33
2021-11-15T00:00:00.000Z,452519.57,973924.14,485698,59934.79
2021-11-22T00:00:00.000Z,447847.29,938231.86,452904.86,56516.62
2021-11-29T00:00:00.000Z,459910.29,1026429.14,495674.14,54631.61
2021-12-06T00:00:00.000Z,430301,946573.86,452051,49375.4
2021-12-13T00:00:00.000Z,419338.14,929144.14,442963.14,47514.03
2021-12-20T00:00:00.000Z,428777,953067.71,447124.86,49357.53
2021-12-27T00:00:00.000Z,416190,964514.43,461843.71,47983.05
2022-01-03T00:00:00.000Z,414601.86,920674,448652.86,43785.1
2022-01-10T00:00:00.000Z,425211.29,921692.29,444084.57,42687.02
2022-01-17T00:00:00.000Z,416046,942064.29,456247.57,39663.71
2022-01-24T00:00:00.000Z,407171,891967.14,425493.29,36982.28
2022-01-31T00:00:00.000Z,414286,963884.86,460458.29,39107.22
2022-02-07T00:00:00.000Z,411501.43,984764.29,468096.57,43354.08
2022-02-14T00:00:00.000Z,407415.57,907370.57,435580.71,41619.15
2022-02-21T00:00:00.000Z,404570.14,880512.86,420569.71,38182.38
2022-02-28T00:00:00.000Z,425301.86,961878.86,453293.86,41486.09
2022-03-07T00:00:00.000Z,409479.71,908287.57,433060.57,39258.39
2022-03-14T00:00:00.000Z,434923.14,943218.71,440052.43,40554.43
2022-03-21T00:00:00.000Z,423306.29,937844,431883.29,43356.89
2022-03-28T00:00:00.000Z,426948.57,970335,453967.57,46708.15
2022-04-04T00:00:00.000Z,410920.14,902887.71,419630.29,44023.46
2022-04-11T00:00:00.000Z,412926.14,902322.14,422801.86,40376.95
2022-04-18T00:00:00.000Z,413317,926482.14,441521.14,40447.49
2022-04-25T00:00:00.000Z,426784.14,977215.43,464767.57,38901.58
2022-05-02T00:00:00.000Z,417000.57,967211.14,448673.57,37047.83
2022-05-09T00:00:00.000Z,430316.14,1033695.14,462680.57,30164.35
2022-05-16T00:00:00.000Z,391276.86,918406.57,438428.86,29761.21
2022-05-23T00:00:00.000Z,388666.43,888487.43,419580.29,29218.96
2022-05-30T00:00:00.000Z,389289.57,905093.71,430752.86,30395.42
2022-06-06T00:00:00.000Z,391123.57,890497.86,437339.14,29707.98
2022-06-13T00:00:00.000Z,417863.71,947683.14,443630.29,21248.99
2022-06-20T00:00:00.000Z,382305.29,836086.71,388884,20850.79
2022-06-27T00:00:00.000Z,399207.14,899777.14,429877.86,19926.55
2022-07-04T00:00:00.000Z,384045.71,879385.29,416651.29,20780.35
2022-07-11T00:00:00.000Z,374102,865726.71,401551.71,20407.15
2022-07-18T00:00:00.000Z,380293.29,874560.14,406923.43,22739.52
2022-07-25T00:00:00.000Z,392639.71,900865.14,434079.86,22884.53
2022-08-01T00:00:00.000Z,391029.43,904328.43,425596.29,23074.48
2022-08-08T00:00:00.000Z,398705.71,933101,454784.43,24021.83
2022-08-15T00:00:00.000Z,399521.43,927376.43,447447.71,22871.53
2022-08-22T00:00:00.000Z,388741.71,887929.57,433126.86,20929.93
2022-08-29T00:00:00.000Z,399684.43,928848.71,440162.14,19976.75
2022-09-05T00:00:00.000Z,403521.67,944058.67,473221.67,19432.12
2022-09-07T00:00:00.000Z,419683,961941,484234,19008.96
2022-09-08T00:00:00.000Z,423786,934179,456100,19238.35
2022-09-09T00:00:00.000Z,456549,1036225,492216,20429.51
2022-09-10T00:00:00.000Z,411203,897672,426276,21473.08
2022-09-11T00:00:00.000Z,385156,862582,438505,21608.76
2022-09-12T00:00:00.000Z,413969,987756,521319,22025.13
2022-09-13T00:00:00.000Z,409344,950171,451113,21341.13
2022-09-14T00:00:00.000Z,422952,987889,505183,20091.39
2022-09-15T00:00:00.000Z,441846,957592,468963,19931.65
2022-09-16T00:00:00.000Z,425416,937515,402888,19618.32
2022-09-17T00:00:00.000Z,417282,936221,465754,19973.16
2022-09-18T00:00:00.000Z,367260,779131,386190,19733.28
2022-09-19T00:00:00.000Z,404571,916643,450370,18986.84
2022-09-20T00:00:00.000Z,413931,968908,524226,19185.07
2022-09-21T00:00:00.000Z,406528,915105,464967,18967.35
2022-09-22T00:00:00.000Z,395977,866821,405103,18938.17
2022-09-23T00:00:00.000Z,446416,987921,505936,19020.41
2022-09-24T00:00:00.000Z,386166,814336,395715,19060.86
2022-09-25T00:00:00.000Z,371643,795079,382956,18912.31
2022-09-26T00:00:00.000Z,395775,932798,495262,19002.68
2022-09-27T00:00:00.000Z,411241,955761,503029,19604.76
2022-09-28T00:00:00.000Z,399276,867381,427648,19134.85
2022-09-29T00:00:00.000Z,417108,887558,427745,19244.54
2022-09-30T00:00:00.000Z,448768,993821,499312,19690.74
2022-10-01T00:00:00.000Z,407820,884590,437092,19335.58
2022-10-02T00:00:00.000Z,369435,841556,437500,19162.12
2022-10-03T00:00:00.000Z,420477,989556,534688,19343.02
2022-10-04T00:00:00.000Z,418078,938192,482508,19979.45
2022-10-05T00:00:00.000Z,407732,894638,426919,20061.83
2022-10-06T00:00:00.000Z,436812,944081,466481,20158
2022-10-07T00:00:00.000Z,440410,946342,471000,19695.04
2022-10-08T00:00:00.000Z,397174,820789,379224,19449.57
2022-10-09T00:00:00.000Z,361589,776456,372739,19442.13
2022-10-10T00:00:00.000Z,399411,917604,482582,19289.38
2022-10-11T00:00:00.000Z,408448,902571,465401,19061.26
2022-10-12T00:00:00.000Z,415744,876831,429037,19104.53
2022-10-13T00:00:00.000Z,449811,949993,463926,18866.95
2022-10-14T00:00:00.000Z,446705,983980,465916,19516.06
2022-10-15T00:00:00.000Z,404155,863932,416018,19107.85
2022-10-16T00:00:00.000Z,369115,767400,365665,19245.21
2022-10-17T00:00:00.000Z,397408,876676,442775,19417.75
2022-10-18T00:00:00.000Z,395577,887436,408419,19396.61
2022-10-19T00:00:00.000Z,396795,925521,457531,19217.35
2022-10-20T00:00:00.000Z,411025,894481,445844,19133.54
2022-10-21T00:00:00.000Z,439084,929251,451773,18972.42
2022-10-22T00:00:00.000Z,401162,835674,400830,19185.65
2022-10-23T00:00:00.000Z,375318,808800,388732,19384.74
2022-10-24T00:00:00.000Z,410543,923403,475301,19378.64
2022-10-25T00:00:00.000Z,382975,830671,371704,19828.97
2022-10-26T00:00:00.000Z,447032,1053033,569603,20536.27
2022-10-27T00:00:00.000Z,418002,901087,446041,20541.67
2022-10-28T00:00:00.000Z,441656,942825,462117,20391.5
2022-10-29T00:00:00.000Z,439802,884714,422262,20814.47
2022-10-30T00:00:00.000Z,395659,833298,417648,20729.91
2022-10-31T00:00:00.000Z,440073,972865,522028,20538.11
2022-11-01T00:00:00.000Z,430952,963108,509995,20510.47
2022-11-02T00:00:00.000Z,406256,873292,414384,20431.37
2022-11-03T00:00:00.000Z,471945,1016762,521057,20213.12
2022-11-04T00:00:00.000Z,446240,950915,440810,20739.14
2022-11-05T00:00:00.000Z,432557,933416,475547,21278.63
2022-11-06T00:00:00.000Z,380890,825050,412730,21128.46
2022-11-07T00:00:00.000Z,420147,919351,452874,20731.06
2022-11-08T00:00:00.000Z,471873,1059839,569765,19062.56
2022-11-09T00:00:00.000Z,496023,1076548,507424,17064.31
2022-11-10T00:00:00.000Z,519637,1053637,503447,16894.04
2022-11-11T00:00:00.000Z,505422,977570,453332,17013.77
2022-11-12T00:00:00.000Z,459702,927792,429823,16835.66
2022-11-13T00:00:00.000Z,446021,897887,409632,16578.37
2022-11-14T00:00:00.000Z,432277,948108,411074,16477.76
2022-11-15T00:00:00.000Z,458272,997707,413308,16800.46
2022-11-16T00:00:00.000Z,439740,955242,382595,16680.87
2022-11-17T00:00:00.000Z,412535,885270,335820,16568.61
2022-11-18T00:00:00.000Z,455379,971978,406755,16753.46
2022-11-19T00:00:00.000Z,432173,1109770,585732,16668.88
2022-11-20T00:00:00.000Z,407375,1019510,560752,16449.6
2022-11-21T00:00:00.000Z,437000,978810,503827,15876.58
2022-11-22T00:00:00.000Z,406255,928080,464820,15938.69
2022-11-23T00:00:00.000Z,462166,1061671,510895,16410.64
2022-11-24T00:00:00.000Z,428055,997933,471086,16620.71
2022-11-25T00:00:00.000Z,416783,981952,472192,16471.29
2022-11-26T00:00:00.000Z,395694,893310,424049,16534.91
2022-11-27T00:00:00.000Z,387476,857686,448074,16494.54
2022-11-28T00:00:00.000Z,414044,940694,479593,16239.29
2022-11-29T00:00:00.000Z,436529,964873,508815,16312.55
2022-11-30T00:00:00.000Z,427718,941581,459499,16820.68
2022-12-01T00:00:00.000Z,458778,1035543,522879,17060.57
2022-12-02T00:00:00.000Z,444709,971482,463779,16964.54
2022-12-03T00:00:00.000Z,437042,942108,457304,17010.58
2022-12-04T00:00:00.000Z,385568,854339,440951,17039.66
2022-12-05T00:00:00.000Z,430072,968963,510264,17144.29
2022-12-06T00:00:00.000Z,413957,945078,486938,17009.44
2022-12-07T00:00:00.000Z,430862,923181,481318,16920.1
2022-12-08T00:00:00.000Z,427895,886391,455154,17022.25
2022-12-09T00:00:00.000Z,433236,945942,452640,17198.39
2022-12-10T00:00:00.000Z,408141,937078,455805,17161.98
2022-12-11T00:00:00.000Z,388569,776310,376109,17170.03
2022-12-12T00:00:00.000Z,418324,909723,468914,17060.44
2022-12-13T00:00:00.000Z,473661,975737,495243,17520.65
2022-12-14T00:00:00.000Z,442264,929316,456638,18014.33
2022-12-15T00:00:00.000Z,461484,916384,451972,17575.31
2022-12-16T00:00:00.000Z,437616,880665,376339,17066.11
2022-12-17T00:00:00.000Z,454959,973490,495809,16693.87
2022-12-18T00:00:00.000Z,377783,806020,413204,16751.93
2022-12-19T00:00:00.000Z,412620,966009,525816,16581.9
2022-12-20T00:00:00.000Z,429925,953831,504187,16716.81
2022-12-21T00:00:00.000Z,433370,929009,490101,16830.36
2022-12-22T00:00:00.000Z,439319,905153,461028,16716.04
2022-12-23T00:00:00.000Z,445037,893033,409552,16835.39
2022-12-24T00:00:00.000Z,365630,760320,331455,16818.65
2022-12-25T00:00:00.000Z,346938,756854,377406,16793.65
2022-12-26T00:00:00.000Z,363022,782542,397945,16861.82
2022-12-27T00:00:00.000Z,385733,865433,439241,16783.17
2022-12-28T00:00:00.000Z,444700,916269,468584,16619.67
2022-12-29T00:00:00.000Z,447927,951167,479043,16568.62
2022-12-30T00:00:00.000Z,486767,1071554,565811,16501.01
2022-12-31T00:00:00.000Z,413752,845887,402169,16556.25
2023-01-01T00:00:00.000Z,334930,720492,347270,16561.34
2023-01-02T00:00:00.000Z,385408,852672,445431,16656.11
2023-01-03T00:00:00.000Z,429439,984940,548139,16685.86
2023-01-04T00:00:00.000Z,432934,924789,470177,16811.82
2023-01-05T00:00:00.000Z,457544,937729,462176,16817.24
2023-01-06T00:00:00.000Z,460148,953581,456015,16850.6
2023-01-07T00:00:00.000Z,407800,807340,385379,16939
2023-01-08T00:00:00.000Z,383266,773840,374057,17022.75
2023-01-09T00:00:00.000Z,442311,984100,461812,17245.4
2023-01-10T00:00:00.000Z,464155,1150952,642359,17316.47
2023-01-11T00:00:00.000Z,444640,945470,435669,17655.58
2023-01-12T00:00:00.000Z,481125,1050430,518605,18499.36
2023-01-13T00:00:00.000Z,496622,1074196,579931,19354.84
2023-01-14T00:00:00.000Z,492866,983318,492711,20575.46
2023-01-15T00:00:00.000Z,410649,811063,391369,20811.68
2023-01-16T00:00:00.000Z,451837,971751,502560,21037.36
2023-01-17T00:00:00.000Z,454730,993453,538829,21210.8
2023-01-18T00:00:00.000Z,456815,953948,477677,21018.14
2023-01-19T00:00:00.000Z,460325,935852,460426,20925.71
2023-01-20T00:00:00.000Z,463529,918882,430615,21804.57
2023-01-21T00:00:00.000Z,457311,905450,428840,22896.48
2023-01-22T00:00:00.000Z,415262,863602,438636,22707.68
2023-01-23T00:00:00.000Z,437923,932335,499345,22870.17
2023-01-24T00:00:00.000Z,437177,915811,473681,22822.31
2023-01-25T00:00:00.000Z,461670,922991,472283,23077.82
2023-01-26T00:00:00.000Z,450149,901563,454438,23069.21
2023-01-27T00:00:00.000Z,465984,928369,456907,23039.8
2023-01-28T00:00:00.000Z,432819,862388,426195,23038.64
2023-01-29T00:00:00.000Z,423668,835444,410239,23464.73
2023-01-30T00:00:00.000Z,447542,948343,488591,23186.82
2023-01-31T00:00:00.000Z,474106,948426,454257,22998.28
2023-02-01T00:00:00.000Z,497861,1054557,549294,23296.12
2023-02-02T00:00:00.000Z,508954,1004623,503472,23826.11
2023-02-03T00:00:00.000Z,492291,993120,463263,23470.34
2023-02-04T00:00:00.000Z,472186,977809,491797,23425.53
2023-02-05T00:00:00.000Z,402844,809568,382547,23113.33
2023-02-06T00:00:00.000Z,444400,915864,445331,22901.72
2023-02-07T00:00:00.000Z,458743,933987,440493,23047.95
2023-02-08T00:00:00.000Z,455803,945889,454069,23048.12
2023-02-09T00:00:00.000Z,550388,1074333,524681,22370.92
2023-02-10T00:00:00.000Z,462504,916853,375317,21717.7
2023-02-11T00:00:00.000Z,435340,883953,395924,21754.37
2023-02-12T00:00:00.000Z,435084,876806,409046,21870.55
2023-02-13T00:00:00.000Z,442192,970819,478988,21651.34
2023-02-14T00:00:00.000Z,450366,912315,425099,21947.99
2023-02-15T00:00:00.000Z,488581,994080,481187,23199.22
2023-02-16T00:00:00.000Z,505473,1127027,587275,24377.9
2023-02-17T00:00:00.000Z,472184,1052081,535955,24190.65
2023-02-18T00:00:00.000Z,443094,1054449,550899,24654.63
2023-02-19T00:00:00.000Z,375232,920448,475314,24714.21
2023-02-20T00:00:00.000Z,399497,910033,460771,24486
2023-02-21T00:00:00.000Z,427903,1015220,518899,24692.48
2023-02-22T00:00:00.000Z,434960,942922,437612,24034.78
2023-02-23T00:00:00.000Z,463864,1079195,580818,24112.19
2023-02-24T00:00:00.000Z,455833,964183,448847,23478.12
2023-02-25T00:00:00.000Z,420596,817375,355830,23013.57
2023-02-26T00:00:00.000Z,436293,918618,468390,23371
2023-02-27T00:00:00.000Z,422468,971028,487921,23510.47
2023-02-28T00:00:00.000Z,488729,985104,454605,23317.81
2023-03-01T00:00:00.000Z,566079,1086910,521156,23500.01
2023-03-02T00:00:00.000Z,486393,943944,417025,23500.53
2023-03-03T00:00:00.000Z,545486,1089648,514823,22812.19
2023-03-04T00:00:00.000Z,462471,907044,419384,22295.11
2023-03-05T00:00:00.000Z,429615,995109,541042,22436.46
2023-03-06T00:00:00.000Z,444524,928914,431379,22450.41
2023-03-07T00:00:00.000Z,527858,1067377,545106,22253.14
2023-03-08T00:00:00.000Z,433311,895631,414967,21952.72
2023-03-09T00:00:00.000Z,462145,930069,407570,20970.86
2023-03-10T00:00:00.000Z,507170,993874,432097,19984.17
2023-03-11T00:00:00.000Z,499911,975440,466195,20373.23
2023-03-12T00:00:00.000Z,427419,891560,456346,21331.8
2023-03-13T00:00:00.000Z,479712,995257,468131,23236.54
2023-03-14T00:00:00.000Z,471638,1028332,475050,25295.89
2023-03-15T00:00:00.000Z,497891,1015004,469978,24600.16
2023-03-16T00:00:00.000Z,450205,893376,378845,24715.83
2023-03-17T00:00:00.000Z,508107,1074437,510230,26364.92
2023-03-18T00:00:00.000Z,468584,972557,463781,27202.52
2023-03-19T00:00:00.000Z,411317,849038,379049,27675.04
2023-03-20T00:00:00.000Z,481441,1023019,512411,27882.11
2023-03-21T00:00:00.000Z,468593,985637,484741,27954.85
2023-03-22T00:00:00.000Z,447065,944070,413374,27779.41
2023-03-23T00:00:00.000Z,442766,915894,407606,27999.38
2023-03-24T00:00:00.000Z,443927,886593,383031,27732.48
2023-03-25T00:00:00.000Z,448204,909390,422539,27499.65
2023-03-26T00:00:00.000Z,404232,838165,385852,27830.04
2023-03-27T00:00:00.000Z,438450,1055338,541901,27304.95
2023-03-28T00:00:00.000Z,445481,977256,476109,27080.82
2023-03-29T00:00:00.000Z,488350,992610,476128,27951.37
2023-03-30T00:00:00.000Z,488260,1018397,509670,28452.27
2023-03-31T00:00:00.000Z,478456,1044871,486401,28095.85
2023-04-01T00:00:00.000Z,484110,1047870,513138,28538.19
2023-04-02T00:00:00.000Z,456420,1015069,539402,28209.66
2023-04-03T00:00:00.000Z,449599,975912,471704,27892.45
2023-04-04T00:00:00.000Z,558878,1126607,568380,28056.04
2023-04-05T00:00:00.000Z,494484,962257,433203,28311.35
2023-04-06T00:00:00.000Z,539361,1038298,485831,27958.5
2023-04-07T00:00:00.000Z,515558,974883,450681,27950.86
2023-04-08T00:00:00.000Z,456385,873000,397357,28014.91
2023-04-09T00:00:00.000Z,384283,936841,500703,28180.06
2023-04-10T00:00:00.000Z,416021,948055,474688,28980.39
2023-04-11T00:00:00.000Z,530856,1160423,599719,30082.98
2023-04-12T00:00:00.000Z,480176,1046999,530796,30102.43
2023-04-13T00:00:00.000Z,478370,1020560,505626,30236.13
2023-04-14T00:00:00.000Z,472192,1016870,477553,30520.7
2023-04-15T00:00:00.000Z,427874,1052383,536285,30425.8
2023-04-16T00:00:00.000Z,367101,838013,400617,30357.55
2023-04-17T00:00:00.000Z,429783,987873,491120,29795.02
2023-04-18T00:00:00.000Z,444178,1149961,643222,29814.24
2023-04-19T00:00:00.000Z,439195,994818,493590,29515.75
2023-04-20T00:00:00.000Z,435535,953756,454104,28551.88
2023-04-21T00:00:00.000Z,519562,1036355,514184,27760.13
2023-04-22T00:00:00.000Z,443512,921038,462668,27516.02
2023-04-23T00:00:00.000Z,415842,842549,418126,27589.48
2023-04-24T00:00:00.000Z,402482,983636,513595,27502.45
2023-04-25T00:00:00.000Z,422880,906982,431896,27799.29
2023-04-26T00:00:00.000Z,429040,893665,392177,28639.87
2023-04-27T00:00:00.000Z,428479,897822,383993,29143.87
2023-04-28T00:00:00.000Z,464687,955033,416629,29263.72
2023-04-29T00:00:00.000Z,402478,811292,331773,29277.16
2023-04-30T00:00:00.000Z,396867,782782,326462,29537.01
2023-05-01T00:00:00.000Z,443433,933809,422071,28510
2023-05-02T00:00:00.000Z,375769,815626,331571,28397.29
2023-05-03T00:00:00.000Z,463423,964920,429208,28715.1
2023-05-04T00:00:00.000Z,429195,904617,379947,29037.12
2023-05-05T00:00:00.000Z,394576,831530,307334,29275.17
2023-05-06T00:00:00.000Z,386842,767118,285558,29158.82
2023-05-07T00:00:00.000Z,309100,567445,182467,28877.43
2023-05-08T00:00:00.000Z,332599,691575,263776,28096.77
2023-05-09T00:00:00.000Z,351008,761548,309710,27739.53
2023-05-10T00:00:00.000Z,435031,899670,389400,27590
2023-05-11T00:00:00.000Z,373756,832817,364498,27186.71
2023-05-12T00:00:00.000Z,376023,809108,329469,26464.56
2023-05-13T00:00:00.000Z,366098,719504,293520,26877.29
2023-05-14T00:00:00.000Z,376793,836690,394631,26906.49
2023-05-15T00:00:00.000Z,365221,813853,378074,27213.05
2023-05-16T00:00:00.000Z,390867,813434,357525,27087.67
2023-05-17T00:00:00.000Z,399727,838435,362747,27035.05
2023-05-18T00:00:00.000Z,386549,813710,341503,26934.21
2023-05-19T00:00:00.000Z,437346,898269,400064,26918.85
2023-05-20T00:00:00.000Z,361790,741142,308312,27001.9
2023-05-21T00:00:00.000Z,355831,777170,370792,26982.33
2023-05-22T00:00:00.000Z,389522,830833,385146,26814.32
2023-05-23T00:00:00.000Z,419163,851408,399168,27141.88
2023-05-24T00:00:00.000Z,401084,863939,408501,26657.09
2023-05-25T00:00:00.000Z,458664,934639,432287,26239.68
2023-05-26T00:00:00.000Z,483124,962531,444075,26638.61
2023-05-27T00:00:00.000Z,461442,887381,436298,26742.22
2023-05-28T00:00:00.000Z,442972,874230,425479,27522.15
2023-05-29T00:00:00.000Z,444297,905417,440104,28002.71
2023-05-30T00:00:00.000Z,473005,956160,468952,27808.69
2023-05-31T00:00:00.000Z,472217,934567,430764,27346.86
2023-06-01T00:00:00.000Z,424609,920709,411444,26995.04
2023-06-02T00:00:00.000Z,452640,982299,448279,26912.96
2023-06-03T00:00:00.000Z,417009,866525,407313,27141.35
2023-06-04T00:00:00.000Z,396923,895565,449905,27205.6
2023-06-05T00:00:00.000Z,377994,884878,384648,26275.23
2023-06-06T00:00:00.000Z,500592,1030676,399104,26377.49
2023-06-07T00:00:00.000Z,444468,1002967,420425,26778.92
2023-06-08T00:00:00.000Z,424956,974592,437446,26519.44
2023-06-09T00:00:00.000Z,421859,1025999,469014,26536.73
2023-06-10T00:00:00.000Z,418044,943821,429116,25997.1
2023-06-11T00:00:00.000Z,370695,885081,435658,25934.14
2023-06-12T00:00:00.000Z,392426,978234,498576,25862.07
2023-06-13T00:00:00.000Z,448354,939394,463319,26070.52
2023-06-14T00:00:00.000Z,401861,835411,368454,25453.99
2023-06-15T00:00:00.000Z,450004,913181,434780,25252.92
2023-06-16T00:00:00.000Z,504958,962059,446676,25821.32
2023-06-17T00:00:00.000Z,434910,860690,410148,26473.73
2023-06-18T00:00:00.000Z,468124,897404,499816,26474.68
2023-06-19T00:00:00.000Z,402171,909634,473222,26648.13
2023-06-20T00:00:00.000Z,511412,959473,500469,27528.2
2023-06-21T00:00:00.000Z,446743,915404,413170,29526.99
2023-06-22T00:00:00.000Z,481230,1008212,524045,30034.91
2023-06-23T00:00:00.000Z,464468,951874,462751,30614.5
2023-06-24T00:00:00.000Z,472545,1013179,563797,30543.5
2023-06-25T00:00:00.000Z,467323,951595,542383,30673.25
2023-06-26T00:00:00.000Z,471561,1010313,549405,30294.89
2023-06-27T00:00:00.000Z,484159,963926,505206,30622.39
